Date,Company Name,IPO Open,High Stock,Low Stock,IPO Close,Shares Traded,Turnover (Crore),Subcategory,Category
8/8/2023,Tesla Inc.,1107.35,1947.51,1138.14,837.3,8835,28.51,Nifty 50,Large Cap
12/23/2023,Gilead Sciences,566.45,1659.77,1363.49,1091.16,8715,324.33,Nifty 50,Small Cap
6/18/2023,Illumina Inc.,781.73,1595.36,1221.7,1009.08,3517,454.87,Nifty 100,Mid Cap
6/7/2024,Walt Disney Co.,898.4,1107.06,476.35,1416.26,8246,397.31,Nifty MidSmall 40,Large Cap
8/30/2023,Procter & Gamble,1483.15,763.85,651.51,1373.32,1093,399.71,Nifty Next 50,Small Cap
1/10/2024,Carnival Corporation,902.18,186.1,1377.39,626.77,9823,180.63,Nifty Next 50,Large Cap
5/19/2023,Siemens AG,375.07,230.35,1295.24,96.43,3103,296.26,Nifty 100,Small Cap
4/7/2023,SAP SE,902.59,205.94,1368.42,532.38,4526,385.97,Nifty 50,Large Cap
5/27/2023,Nike Inc.,1238.27,1963.88,623.1,344.19,3615,397.08,Nifty 50,Small Cap
7/1/2023,Shopify Inc.,1293.24,361.79,1126.77,240.75,1672,290.71,Nifty 50,Small Cap
2/26/2023,Costco Wholesale Corp.,1210.36,412.92,1223.57,1337.52,5753,400.39,Nifty Small Cap 50,Small Cap
2/11/2023,GlaxoSmithKline,1337.9,1045.68,90.64,1079.4,2032,14.44,Nifty Small Cap 50,Large Cap
12/11/2024,Chevron Corp.,535.41,1040.59,394.54,97.24,1011,471.35,Nifty 50,Large Cap
6/26/2024,Google LLC,785.98,1851.95,1240.37,1383.64,4511,435.42,Nifty Small Cap 50,Large Cap
11/22/2024,NVIDIA Corp.,1180.41,286.04,562.58,1359.36,5946,26.92,Nifty Next 50,Small Cap
1/2/2023,American International Group,433.45,1920.89,411.71,1426.61,6915,210.24,Nifty Small Cap 50,Small Cap
10/15/2023,AT&T Inc.,588.79,550.32,403.59,1253.32,7950,459.82,Nifty Small Cap 50,Small Cap
5/18/2023,Paychex Inc.,1255.18,1944.78,544.3,164.37,6403,256.88,Nifty 50,Mid Cap
9/8/2024,Walmart Inc.,1166.62,1151.45,364.23,953.05,7113,46.63,Nifty Small Cap 50,Large Cap
5/26/2024,Allstate Corporation,1458.24,1356.22,34.61,170.48,255,483.29,Nifty 100,Mid Cap
12/30/2024,JPMorgan Chase & Co.,1494.16,734.1,266.46,1084.42,9220,179.89,Nifty Small Cap 50,Mid Cap
8/10/2023,Caterpillar Inc.,399.08,1281.87,1239.13,335.66,6987,258.61,Nifty Next 50,Large Cap
11/27/2023,State Farm,1355.65,1465.04,133.64,1406.93,5556,316.35,Nifty Small Cap 50,Large Cap
9/8/2024,Cigna Corporation,187.05,169.18,595.81,1404.55,2829,416.39,Nifty Small Cap 50,Large Cap
2/8/2024,Twilio Inc.,1079.21,213.32,655.39,912.17,7653,436.69,Nifty Next 50,Mid Cap
5/22/2024,LinkedIn Corporation,369.14,1974.98,1096.07,1141.38,6998,326.89,Nifty 50,Mid Cap
5/7/2023,Walt Disney Co.,485.45,996.48,376.05,1294.32,1797,474.26,Nifty MidSmall 40,Mid Cap
9/22/2023,Boston Scientific,1422.17,1881.26,454.21,614.26,9169,110.29,Nifty Next 50,Small Cap
12/12/2024,Siemens AG,431.57,1500.31,49.56,889.83,5641,452.51,Nifty Next 50,Large Cap
1/15/2023,IBM Corp.,1026.11,839.99,1266.88,305.23,2415,95.86,Nifty Next 50,Small Cap
8/14/2023,Farmers Insurance,308.29,429.06,969.21,1478.97,5112,447.33,Nifty MidSmall 40,Large Cap
4/15/2023,Ford Motor Co.,185.42,1959.58,390.1,1397.64,1214,108.73,Nifty Small Cap 50,Large Cap
5/7/2024,HSBC Holdings PLC,542.01,1231.32,1245.9,750.96,1419,359.91,Nifty MidSmall 40,Mid Cap
11/15/2023,Zoom Video Communications,955.08,505.86,148.62,852.33,456,408.66,Nifty Small Cap 50,Large Cap
8/7/2023,3M Company,409.52,1411.06,534.7,683.21,7265,195.87,Nifty Next 50,Mid Cap
10/4/2023,Liberty Mutual,485.24,320.29,802.13,52.41,8609,57.64,Nifty Small Cap 50,Small Cap
12/7/2023,Cigna Corporation,1077.66,1755.87,722.55,383.5,9632,181.89,Nifty MidSmall 40,Large Cap
3/27/2024,BNP Paribas,199.05,316.75,927.22,197.39,2999,31.75,Nifty Next 50,Mid Cap
1/4/2024,Amgen Inc.,698.01,586.96,437.71,518.2,1119,329.99,Nifty 100,Mid Cap
4/18/2024,Netflix Inc.,1415.52,319.15,1068.24,392.54,6545,348.89,Nifty Small Cap 50,Large Cap
7/9/2023,American Express Co.,625.61,342.01,585.46,1154.38,7500,134.89,Nifty 100,Small Cap
2/23/2024,Morgan Stanley,679.59,1119.09,201.66,781.96,9279,326.15,Nifty 50,Small Cap
12/10/2024,JPMorgan Chase & Co.,1120.4,1420.93,1044.35,1234.64,9728,30.2,Nifty Small Cap 50,Large Cap
5/9/2024,Illumina Inc.,1179.57,1608.69,1279.36,971.76,1173,16.74,Nifty MidSmall 40,Mid Cap
2/8/2023,Boeing Co.,1165.93,1435.85,529.26,1001.53,8652,204.6,Nifty Next 50,Small Cap
6/11/2023,Amgen Inc.,1496.91,822.46,837.82,1320.56,3107,242.74,Nifty Small Cap 50,Mid Cap
5/1/2023,Honeywell International,153.6,1180.98,972.32,1278.43,3673,10.29,Nifty MidSmall 40,Small Cap
2/3/2024,Medtronic PLC,1474.27,1866.18,1169.19,141.78,3657,295.37,Nifty MidSmall 40,Small Cap
9/19/2023,Danaher Corporation,1427.77,867.02,301.25,888.61,969,416.55,Nifty Small Cap 50,Mid Cap
12/28/2024,AMD,1285.6,616.95,810.87,648.98,6381,205.84,Nifty Small Cap 50,Small Cap
7/14/2024,Danaher Corporation,708.48,1110.74,1044.3,919.47,976,373.78,Nifty Small Cap 50,Large Cap
8/26/2024,Boeing Co.,1312.81,700.07,302.8,1300.83,3864,76.41,Nifty MidSmall 40,Mid Cap
5/9/2023,Anthem Inc.,370.21,634.36,677.3,67.47,1919,265.26,Nifty 100,Large Cap
6/23/2024,McDonald's Corp.,1197.9,1590.79,666.18,65.9,101,394.79,Nifty 100,Mid Cap
12/22/2023,AbbVie Inc.,318.6,1798.05,1179.9,140.7,9984,341.34,Nifty Small Cap 50,Large Cap
10/21/2024,Airbnb Inc.,1232.27,1079.29,1094.91,1318.58,5015,390.05,Nifty 50,Large Cap
3/7/2024,Johnson & Johnson,941.07,1592.6,347.74,562.55,7776,360.85,Nifty Next 50,Mid Cap
3/6/2023,American International Group,192.15,496.12,349.15,588.28,2289,61.39,Nifty MidSmall 40,Large Cap
8/6/2023,Walmart Inc.,1348.21,1163.14,1021,550.83,6271,52.23,Nifty 50,Small Cap
7/16/2024,Nikon Corporation,888.04,1326.97,1043.27,384.9,2404,487.8,Nifty MidSmall 40,Mid Cap
3/2/2024,Unilever PLC,1001.56,1057.73,275.09,106.35,3102,241.67,Nifty 100,Large Cap
3/15/2023,Bristol-Myers Squibb,461.09,366.23,593.32,1364.44,3157,366.47,Nifty 50,Small Cap
4/4/2024,United Airlines,1313.87,1508.09,1161.31,387.67,8027,341.09,Nifty 50,Large Cap
2/29/2024,Apple Inc.,840.54,1702.29,138.81,1346.21,5192,23.1,Nifty 100,Small Cap
12/11/2024,Farmers Insurance,660.62,1325.17,542.24,1435.78,3256,248.83,Nifty 50,Mid Cap
7/11/2023,Chubb Limited,824.71,462.95,913.02,886.14,3414,261.16,Nifty 100,Mid Cap
7/8/2023,Bristol-Myers Squibb,1069.8,287.92,1086.39,589.8,5425,404.49,Nifty Next 50,Mid Cap
1/12/2023,Discover Financial,1057.82,707.97,924.14,1160.41,4980,481.13,Nifty Small Cap 50,Mid Cap
8/27/2023,Walt Disney Co.,568.49,218.43,574.6,86.81,1394,145.43,Nifty MidSmall 40,Mid Cap
8/15/2024,Twilio Inc.,608.62,1702.56,1388.97,1396.86,578,30.37,Nifty 100,Small Cap
3/28/2024,Danaher Corporation,865.25,1450.66,86.9,641.48,7825,238.18,Nifty 50,Large Cap
1/18/2024,Boeing Co.,1390.39,1192.82,707.82,497.47,5396,15.89,Nifty 50,Large Cap
2/17/2023,Mastercard Inc.,1130.87,1795.82,728.78,234.06,4977,193.32,Nifty Small Cap 50,Small Cap
11/13/2023,Raytheon Technologies,616.1,353.67,358.51,1435,3911,137.36,Nifty Small Cap 50,Small Cap
7/28/2023,Delta Air Lines,538.7,1471.75,795.43,1225.99,4670,122.24,Nifty 50,Small Cap
6/30/2024,Qualcomm Inc.,809.27,421.27,331.48,1099.71,3558,1.8,Nifty 100,Large Cap
4/29/2023,IBM Corp.,1311.49,262.71,637.47,1399.9,9159,126.06,Nifty 50,Large Cap
7/30/2024,Citigroup Inc.,62.58,395.87,621.34,1441.76,7521,160.64,Nifty MidSmall 40,Small Cap
11/11/2023,General Electric,1080.2,1909.24,1089.18,439.25,3561,455.61,Nifty Next 50,Mid Cap
2/5/2023,Thermo Fisher Scientific,477.04,964.8,1321.35,1190.46,1505,45.04,Nifty Small Cap 50,Large Cap
4/7/2024,ServiceNow Inc.,352.18,240.64,307.9,1162.12,9790,383.73,Nifty Small Cap 50,Mid Cap
7/7/2024,Expedia Group,67.6,1229.72,1388.38,858.11,5753,362.71,Nifty MidSmall 40,Large Cap
8/3/2024,Boeing Co.,1350.06,519.47,1318.23,268.12,633,163.8,Nifty MidSmall 40,Small Cap
2/7/2024,American Airlines Group,1372.76,162.65,184.33,1413.5,4931,453.58,Nifty 100,Mid Cap
4/17/2023,Airbnb Inc.,139.06,1553.01,1279.94,507.3,4542,328,Nifty 50,Small Cap
2/8/2023,Southwest Airlines,806.63,436.5,803.47,889.38,9514,49.4,Nifty 50,Small Cap
8/3/2024,McDonald's Corp.,271.23,1893.6,1234.17,78.1,3402,102.8,Nifty 50,Small Cap
6/29/2023,Mastercard Inc.,1150.1,1246.68,1325.52,672.26,3503,201.17,Nifty Next 50,Small Cap
1/12/2023,Coca-Cola Co.,1014.82,310.94,1206.7,944.5,9651,483.68,Nifty 100,Large Cap
12/5/2023,ServiceNow Inc.,480.84,552.98,581.94,602.39,9549,132.95,Nifty MidSmall 40,Small Cap
12/16/2024,Cigna Corporation,219.59,1280.06,902.36,741.8,5217,214.68,Nifty 100,Large Cap
7/1/2024,Prudential Financial,1255.27,775.51,666.74,328.44,8220,280.78,Nifty Next 50,Large Cap
5/6/2023,Berkshire Hathaway,1027.67,1134.46,532.03,557.82,9630,178.4,Nifty Small Cap 50,Small Cap
3/4/2023,Facebook Inc.,59.89,1629.1,373.47,1098.88,8461,350.79,Nifty Small Cap 50,Small Cap
3/23/2023,AbbVie Inc.,960.41,1616.31,634.87,1456.08,3608,330.79,Nifty 100,Mid Cap
10/26/2023,PayPal Holdings Inc.,1224.93,1441.28,1134.18,729.74,9609,31.14,Nifty Small Cap 50,Mid Cap
2/3/2023,Honeywell International,906.61,1789.2,1186.31,1044.77,7612,214.95,Nifty 100,Small Cap
8/31/2024,Siemens AG,665.83,518.82,1342.47,1465.47,8167,390.76,Nifty Next 50,Large Cap
2/18/2023,BNP Paribas,896.68,477.9,428.14,1173.45,7447,320.32,Nifty 50,Mid Cap
10/19/2024,Berkshire Hathaway,948.58,1628.8,921.04,64.69,6751,230.63,Nifty MidSmall 40,Large Cap
9/28/2024,Travelers Companies,978.05,743.65,980.48,1406.53,4495,365.2,Nifty Next 50,Mid Cap
12/1/2024,AT&T Inc.,1452.22,1097.54,292.13,1306.52,7802,335.57,Nifty MidSmall 40,Large Cap
2/26/2023,GlaxoSmithKline,309.04,1526.31,532.63,443.11,3885,418.97,Nifty 50,Large Cap
4/19/2023,McDonald's Corp.,953.49,882.47,498.89,313.25,7490,26.45,Nifty 50,Small Cap
5/31/2024,Honeywell International,322.59,390.8,1380.7,1353.88,9054,268.1,Nifty Small Cap 50,Small Cap
1/24/2023,American Express Co.,354.44,1407,1342.98,1048.6,999,330.5,Nifty Small Cap 50,Mid Cap
8/9/2023,Morgan Stanley,1020.42,1661.74,1155.82,393.64,2790,338.04,Nifty Next 50,Mid Cap
11/11/2023,Airbnb Inc.,1378.13,173.67,677.79,1085.13,2625,461.3,Nifty Small Cap 50,Mid Cap
10/21/2023,UnitedHealth Group,280.61,1190.72,391.78,920.33,5256,206.4,Nifty Next 50,Large Cap
1/10/2023,Zoom Video Communications,1445.58,1018.4,1284.87,498.36,117,397.76,Nifty 50,Small Cap
11/7/2024,Chevron Corp.,513.09,630.25,397.22,857.32,3944,393.23,Nifty Small Cap 50,Mid Cap
4/25/2024,Boston Scientific,617.41,447.9,745.06,814.54,5772,135.16,Nifty Next 50,Mid Cap
12/27/2024,Lockheed Martin,272.84,497.87,365.75,789.17,3007,134.88,Nifty Next 50,Small Cap
9/29/2024,Marriott International,942.96,1491.2,1360.62,800.18,5871,471.48,Nifty Next 50,Small Cap
9/24/2023,PayPal Holdings Inc.,914.81,1141.96,87.21,50.59,1849,162.88,Nifty Next 50,Mid Cap
3/29/2023,Medtronic PLC,691.29,1965.14,268.86,439.52,1641,207.79,Nifty MidSmall 40,Small Cap
3/30/2024,Chubb Limited,740.33,599.98,1078.12,674.76,1568,302.37,Nifty Small Cap 50,Large Cap
9/17/2024,Ford Motor Co.,953.32,1920.27,237.48,234.52,5218,158.97,Nifty 100,Small Cap
6/16/2024,Airbnb Inc.,896.07,1102.95,1371.71,1136.29,9763,331.24,Nifty MidSmall 40,Large Cap
5/28/2023,PayPal Holdings Inc.,592.68,420.15,470.25,1277.99,7635,145.43,Nifty Next 50,Small Cap
12/29/2024,Walmart Inc.,1331.97,424.13,1288.55,1235.77,4672,264.14,Nifty Next 50,Small Cap
3/6/2024,Costco Wholesale Corp.,1018.11,1275.85,937.32,716.47,4162,280.23,Nifty Next 50,Small Cap
8/30/2023,Abbott Laboratories,347.84,1688.13,898.74,1051.52,8872,400.48,Nifty 50,Mid Cap
12/2/2024,Coca-Cola Co.,513.86,1533.27,1284.06,161.48,5102,430.18,Nifty Next 50,Large Cap
3/7/2023,Lockheed Martin,1192.42,1362.91,733.19,339.12,7201,341.12,Nifty Small Cap 50,Mid Cap
1/13/2024,Discover Financial,201.56,468.4,579.07,118.06,3060,135.74,Nifty MidSmall 40,Mid Cap
1/23/2024,State Farm,1137.84,350.43,328.14,1449.89,4126,232.47,Nifty MidSmall 40,Mid Cap
7/28/2023,GlaxoSmithKline,570.32,150.46,228.01,882.75,1788,281.86,Nifty MidSmall 40,Large Cap
2/19/2024,Medtronic PLC,849.95,338.32,1114.72,304.1,2515,149.62,Nifty MidSmall 40,Mid Cap
1/16/2023,Southwest Airlines,456.81,1567.78,205.28,1075.94,3651,470.06,Nifty 100,Mid Cap
10/24/2023,Progressive Corporation,1480.36,1806.21,569.8,759.24,9216,55.2,Nifty 50,Mid Cap
8/8/2023,Booking Holdings,1363.47,594.65,590.63,679.67,9862,416.89,Nifty 100,Small Cap
1/2/2024,Airbnb Inc.,1396.25,1620.55,940.36,1374.51,4297,213.78,Nifty 50,Small Cap
8/17/2023,Farmers Insurance,317.92,517.87,411.56,1076.9,4466,472.81,Nifty Next 50,Small Cap
9/22/2024,Booking Holdings,1270.45,611.15,1178.37,1051.46,2454,266.74,Nifty MidSmall 40,Mid Cap
3/15/2024,AbbVie Inc.,826.33,564.69,314.25,191.1,6630,365.12,Nifty 100,Mid Cap
11/20/2024,Intel Corp.,1076.4,245.7,1111.13,183.44,1056,367.51,Nifty 100,Mid Cap
6/15/2024,Discover Financial,365.38,509.01,1194.17,1013.43,8550,349.3,Nifty MidSmall 40,Small Cap
3/25/2024,Exxon Mobil Corp.,1082.38,841.06,294.66,276.91,4120,25.64,Nifty 50,Small Cap
2/5/2023,Johnson & Johnson,1375.69,900.12,1138.9,707.22,3718,311.46,Nifty 50,Large Cap
2/26/2024,PepsiCo Inc.,437.85,722.51,1007.82,876.22,4715,447.51,Nifty Next 50,Mid Cap
9/11/2024,Progressive Corporation,388.37,1102.24,1227.9,612.73,1555,421.91,Nifty MidSmall 40,Mid Cap
7/8/2023,Palantir Technologies,201.4,849.3,728.66,173.47,4654,457.56,Nifty Next 50,Large Cap
6/27/2023,American International Group,436.87,1945.17,350.38,1127.86,9171,222.75,Nifty 100,Large Cap
8/30/2024,Twitter Inc.,826.9,1643.6,1279.49,1333.3,7653,227.85,Nifty 50,Large Cap
11/11/2023,Farmers Insurance,1257.44,1872.31,1112.36,284.44,3573,404.29,Nifty MidSmall 40,Large Cap
1/20/2023,Walt Disney Co.,454.26,1181.24,58.75,1288.45,3093,152.43,Nifty MidSmall 40,Mid Cap
11/6/2024,Lyft Inc.,950.66,1404.93,1317,1193.61,3193,382.77,Nifty Next 50,Small Cap
1/17/2024,Lyft Inc.,745.41,458.35,1329.48,867.6,8526,252.7,Nifty 100,Large Cap
8/31/2024,Honeywell International,468.44,1542.65,516.77,914.35,1921,132.9,Nifty 100,Mid Cap
5/23/2023,Chevron Corp.,790.02,586.55,43.73,994.77,4585,322.2,Nifty 100,Large Cap
3/3/2023,Progressive Corporation,293.55,419.79,786.98,810.9,5612,148.6,Nifty Small Cap 50,Small Cap
8/30/2023,Unilever PLC,977.39,227.44,1281.74,1274.3,2611,336.22,Nifty Next 50,Small Cap
8/26/2023,BNP Paribas,217.71,1023.63,200.48,737.44,2688,285.08,Nifty 100,Large Cap
5/11/2023,Anthem Inc.,1109.92,680.56,839,843.23,6049,361.37,Nifty Small Cap 50,Large Cap
8/27/2024,Lyft Inc.,307.68,1975.45,1032.52,103.31,2176,299.93,Nifty Small Cap 50,Small Cap
8/25/2024,Berkshire Hathaway,1497.33,612.19,214.53,311.1,633,379.38,Nifty Small Cap 50,Mid Cap
10/6/2024,Hilton Worldwide,1244.33,1753.11,733.18,1360.48,3860,498.11,Nifty 50,Mid Cap
5/3/2023,Biogen Inc.,548.57,735.41,151.66,226.28,2795,234.42,Nifty MidSmall 40,Mid Cap
3/15/2024,Airbnb Inc.,668,1535.88,794.63,1360.87,6325,299.53,Nifty 50,Small Cap
12/8/2023,Amazon.com Inc.,425.83,1370.71,635.7,972.09,7251,51.84,Nifty MidSmall 40,Mid Cap
2/23/2024,Walt Disney Co.,1162.32,1189.3,392.64,1384.18,9895,475.25,Nifty 100,Mid Cap
9/21/2024,HSBC Holdings PLC,602.05,921.13,1198.72,1230.74,9867,298.57,Nifty 50,Small Cap
3/30/2024,Walt Disney Co.,1145.02,1391.54,553.05,1304.66,9406,52.3,Nifty MidSmall 40,Small Cap
7/17/2023,Novartis AG,76.68,903.46,988.75,810.36,8001,200.61,Nifty Small Cap 50,Mid Cap
10/9/2023,Airbnb Inc.,246.65,1163.99,1113.24,1246.68,5295,41.57,Nifty 100,Small Cap
1/1/2023,Costco Wholesale Corp.,579.21,1241.13,274.72,717.77,1776,249.1,Nifty 100,Large Cap
12/23/2024,Hilton Worldwide,207.92,644.61,193.19,114.05,2635,139.25,Nifty 50,Small Cap
11/28/2023,Medtronic PLC,921.64,778.51,40.73,994.47,6672,170.8,Nifty 100,Small Cap
7/31/2023,Prudential Financial,123.71,183.39,448.96,1106.26,1570,35.47,Nifty 50,Large Cap
3/28/2023,Coca-Cola Co.,1296.66,1726.49,1147.86,197.25,4772,381.44,Nifty Small Cap 50,Small Cap
10/26/2024,Nike Inc.,1153.9,1548.57,1088.69,1233.07,3898,420.72,Nifty MidSmall 40,Mid Cap
11/29/2024,Ford Motor Co.,363.57,489.53,1224.37,159,1997,70.93,Nifty Next 50,Small Cap
3/2/2023,Progressive Corporation,751.5,819.79,1072.02,690.34,5450,375.58,Nifty Small Cap 50,Mid Cap
4/5/2023,Nike Inc.,705.13,928.98,62.87,757.49,1592,65.16,Nifty Small Cap 50,Large Cap
7/6/2024,Snap Inc.,1101.05,768.6,558.16,103.3,6591,43.69,Nifty 50,Small Cap
5/27/2023,Visa Inc.,632.19,1626.75,38.12,145.42,7612,57.93,Nifty Next 50,Mid Cap
9/3/2023,Cigna Corporation,97.76,1492.03,79.39,703.43,9703,16.86,Nifty MidSmall 40,Small Cap
10/5/2024,PayPal Holdings Inc.,446.92,1569.24,685.63,501.32,3205,188.66,Nifty 100,Small Cap
10/24/2023,American Express Co.,725.98,1822.64,523.21,1233.07,7260,476.51,Nifty Small Cap 50,Small Cap
5/3/2023,Marriott International,1463.01,1251.03,795.18,650.09,9597,449.73,Nifty Small Cap 50,Mid Cap
10/16/2024,American Airlines Group,1327.68,1286.89,120.64,203.01,4568,166.62,Nifty Next 50,Large Cap
11/24/2024,Hilton Worldwide,313.04,1485.58,835.97,278.92,9113,397.53,Nifty MidSmall 40,Large Cap
12/4/2024,Lyft Inc.,1098.75,1410.28,119.05,1026.54,6654,412.47,Nifty 100,Mid Cap
3/31/2024,Facebook Inc.,1408.4,1759.15,610.45,1427.59,1336,76.88,Nifty 100,Large Cap
2/3/2024,Sanofi,62.75,1574.87,512.73,1310.92,3448,115.5,Nifty MidSmall 40,Large Cap
12/19/2024,American International Group,1095.37,372.85,336.81,237.77,7833,345.56,Nifty 50,Small Cap
8/19/2023,Paychex Inc.,716.03,1867.46,457.4,73.73,4416,132.75,Nifty 100,Mid Cap
6/17/2024,American Express Co.,1036.34,1413.73,30.72,88.34,9925,469.14,Nifty MidSmall 40,Large Cap
2/6/2024,State Farm,928.1,385.22,474.01,854.53,4749,116.13,Nifty MidSmall 40,Mid Cap
8/14/2024,Discover Financial,1477.76,1578.15,137.42,754.55,2908,399.77,Nifty Next 50,Small Cap
5/10/2023,NVIDIA Corp.,468.78,813.06,1292.18,69.43,209,379.29,Nifty 100,Mid Cap
10/19/2023,Visa Inc.,1189.91,1641.06,131.84,132.83,8235,252.38,Nifty Next 50,Small Cap
10/3/2023,Delta Air Lines,390.23,1917.5,1335.76,1499.64,5941,132.37,Nifty MidSmall 40,Mid Cap
1/11/2024,Boston Scientific,681.63,622.2,703.25,1449.16,1048,17.9,Nifty Small Cap 50,Large Cap
2/24/2023,Procter & Gamble,1464.3,1736.21,733.05,233.75,552,414.36,Nifty 50,Large Cap
7/31/2024,Walt Disney Co.,1160.9,1581.09,1109.73,287.94,8022,189.5,Nifty 100,Mid Cap
1/26/2023,Mastercard Inc.,507.94,1391.69,982.67,1355.24,8398,170.72,Nifty Next 50,Small Cap
3/16/2024,Cigna Corporation,948.09,862.1,354.77,785.79,104,23.2,Nifty 100,Mid Cap
7/16/2023,Discover Financial,122.05,353.24,64.89,1439.07,5363,76.51,Nifty 50,Mid Cap
10/3/2024,Exxon Mobil Corp.,436.27,1045.21,1096.48,804.49,236,184.59,Nifty Small Cap 50,Mid Cap
8/31/2023,Progressive Corporation,1091.67,345.48,207.75,886.97,9084,345.72,Nifty Small Cap 50,Small Cap
12/24/2024,Merck & Co.,876.64,1075.27,849.77,369.2,3612,104.46,Nifty Next 50,Large Cap
7/9/2023,BNP Paribas,731.03,1667.54,1321.41,1320.31,9955,82.64,Nifty Next 50,Small Cap
7/21/2024,State Farm,1051.77,1995.63,782.74,1246.25,7332,131.89,Nifty 100,Small Cap
7/20/2024,Coca-Cola Co.,627.77,516.32,421.24,539.26,8706,142.43,Nifty 50,Mid Cap
10/3/2023,Uber Technologies Inc.,87.93,534.54,274.96,937.94,8068,205.58,Nifty MidSmall 40,Mid Cap
2/13/2024,Apple Inc.,689.49,1650.13,66.92,545.09,6623,181.11,Nifty MidSmall 40,Mid Cap
12/6/2023,Ford Motor Co.,1358.09,1017.76,883.85,722.75,8488,37.89,Nifty 50,Large Cap
6/2/2023,Citigroup Inc.,1292.09,1844.24,794.46,1287.65,8071,309.34,Nifty 50,Large Cap
7/18/2024,Salesforce.com,643.05,1572.64,662.56,652.36,9811,66.1,Nifty Small Cap 50,Large Cap
2/2/2024,Broadcom Inc.,82.22,1512.39,295.47,1268.82,8887,434.35,Nifty Next 50,Small Cap
3/19/2024,NVIDIA Corp.,972.65,338.61,354.19,1442.18,9817,429.9,Nifty Small Cap 50,Large Cap
9/14/2024,Paychex Inc.,1124.73,216.37,1343.18,653.7,4896,37.12,Nifty MidSmall 40,Large Cap
3/2/2024,Twitter Inc.,476.65,736.01,57.95,1322.42,822,207.14,Nifty 100,Large Cap
5/1/2024,Biogen Inc.,741.16,552,527.91,490.78,7327,238.96,Nifty Small Cap 50,Large Cap
7/23/2023,Palantir Technologies,1488.19,1467.77,83.17,54.15,8385,497.94,Nifty 50,Large Cap
4/22/2023,Hilton Worldwide,885.7,983.86,292.45,172.51,2994,126.38,Nifty Small Cap 50,Large Cap
11/21/2023,Abbott Laboratories,559.06,1117.82,1308.4,1118.8,9439,318.34,Nifty MidSmall 40,Mid Cap
9/15/2023,BNP Paribas,959.86,1655.42,234.9,195.26,9866,229.09,Nifty Next 50,Mid Cap
6/11/2024,Biogen Inc.,311.03,1035.23,853.08,1411.78,4208,384.53,Nifty MidSmall 40,Large Cap
12/16/2023,JPMorgan Chase & Co.,338.92,1158.11,505.31,1306.54,4935,124.97,Nifty 100,Small Cap
11/8/2024,Nikon Corporation,1391.14,1708.29,897.28,796.53,2701,340.78,Nifty 100,Mid Cap
3/10/2024,Illumina Inc.,396.84,947.97,1197.44,893.19,8200,65.82,Nifty Small Cap 50,Large Cap
3/1/2024,Honeywell International,500.64,303.78,422.57,1056.8,1308,8.55,Nifty 100,Large Cap
10/7/2023,McDonald's Corp.,838.48,1115.15,137.71,1110.68,2182,10.09,Nifty 100,Large Cap
1/6/2024,Pfizer Inc.,1354.55,1221.82,309.73,762.25,6792,246.85,Nifty 50,Mid Cap
10/31/2024,Abbott Laboratories,1183.1,1096.82,631.55,504.43,349,385.6,Nifty 100,Mid Cap
9/6/2023,Facebook Inc.,113.49,627.39,735.64,1369.85,8229,289.24,Nifty Small Cap 50,Small Cap
6/30/2023,Southwest Airlines,1054.89,563.83,1320.4,117.52,346,19.13,Nifty 50,Large Cap
12/3/2024,Unilever PLC,780.89,834.05,52.06,566.32,5882,276.49,Nifty Next 50,Large Cap
10/12/2024,Illumina Inc.,739.55,457.52,1067.95,1016.43,7706,57.51,Nifty MidSmall 40,Large Cap
3/19/2023,Anthem Inc.,1052.76,1382.14,129.34,1342.05,3605,482.73,Nifty 50,Mid Cap
12/2/2023,Nikon Corporation,334.54,1287.15,136.75,157.63,7887,176.93,Nifty Next 50,Mid Cap
2/19/2023,Visa Inc.,1473.16,1319.93,926.16,1005.48,3841,252.2,Nifty 100,Large Cap
3/26/2023,UnitedHealth Group,985.69,565.88,1275.24,756.26,9664,170.03,Nifty MidSmall 40,Small Cap
11/25/2024,Spotify Technology SA,580.2,606.08,424.14,1045.41,3407,234.08,Nifty Next 50,Mid Cap
11/25/2024,PayPal Holdings Inc.,920.29,1606.67,398.95,509.94,6877,479.27,Nifty Small Cap 50,Small Cap
1/4/2023,Booking Holdings,363.88,1426.71,876.27,1080.52,3982,131,Nifty MidSmall 40,Small Cap
11/13/2023,Airbnb Inc.,969.07,1769.08,1093.5,311.38,9548,359.32,Nifty Next 50,Small Cap
4/21/2023,Mastercard Inc.,90.91,896.49,1220.47,1174.33,5118,377.89,Nifty Next 50,Small Cap
11/30/2023,General Electric,544.71,1162.56,372.1,1136.56,4259,96.11,Nifty Next 50,Mid Cap
5/13/2023,Walmart Inc.,1133.9,1516.74,1044.07,1422.84,5225,364.84,Nifty Next 50,Mid Cap
9/3/2024,Raytheon Technologies,1221.57,1952.19,450.88,301.17,8131,324.35,Nifty 50,Small Cap
11/14/2024,IBM Corp.,416.73,1980.82,776.39,1096.9,2946,146.23,Nifty Next 50,Large Cap
4/29/2023,Sanofi,832.14,1998.47,291.47,517.84,1327,261.82,Nifty Small Cap 50,Small Cap
12/16/2023,Abbott Laboratories,816.31,1797.47,230.02,458.69,1631,295.4,Nifty 50,Small Cap
